ID,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,FFQ_16,FFQ_17,FFQ_18,FFQ_19,FFQ_20,FFQ_21,FFQ_22,FFQ_23,FFQ_24,FFQ_25,FFQ_26,FFQ_27,FFQ_28,FFQ_29,FFQ_30,FFQ_31,FFQ_32,FFQ_33,FFQ_34,FFQ_35,FFQ_36,FFQ_37,FFQ_38,FFQ_39,FFQ_40,FFQ_41,FFQ_42,FFQ_43,FFQ_44,FFQ_45,FFQ_46,FFQ_47,FFQ_48,FFQ_49,FFQ_50,FFQ_51,FFQ_52,FFQ_53,FFQ_54,FFQ_55,FFQ_56,FFQ_57,FFQ_58,FFQ_59,FFQ_60,FFQ_61,FFQ_62,FFQ_63,FFQ_64,FFQ_65,FFQ_66,FFQ_67,FFQ_68,FFQ_69,FFQ_70,FFQ_71,FFQ_72,FFQ_73,FFQ_74,FFQ_75,FFQ_76,FFQ_77,FFQ_78,FFQ_79,FFQ_80,FFQ_81,FFQ_82,FFQ_83,FFQ_84,FFQ_85,FFQ_86,FFQ_87,FFQ_88,FFQ_89,FFQ_90,FFQ_91,FFQ_92,FFQ_93,FFQ_94,FFQ_95,FFQ_96,FFQ_97,FFQ_98,FFQ_99,FFQ_100,FFQ_101,FFQ_102,FFQ_103,FFQ_104,FFQ_105,FFQ_106,FFQ_107,FFQ_108,FFQ_109,FFQ_110,FFQ_111,FFQ_112,FFQ_113,FFQ_114,FFQ_115,FFQ_116,FFQ_117,FFQ_118,FFQ_119,FFQ_120,FFQ_121,FFQ_122,FFQ_123,FFQ_124,FFQ_125,FFQ_126,FFQ_127,FFQ_128,FFQ_129,FFQ_130,FFQ_131,FFQ_132,FFQ_133,FFQ_134,FFQ_135,FFQ_136,FFQ_137,FFQ_138,FFQ_139,FFQ_140,FFQ_141,FFQ_142,FFQ_143,FFQ_144,FFQ_145,FFQ_146,FFQ_147,FFQ_148,FFQ_149,FFQ_150,FFQ_151,FFQ_152,FFQ_153,FFQ_154,FFQ_155,FFQ_156
R_2fx2piBvMXPqOvD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,1,4,4,2,2,4,1,4,2,2,2,1,3,1,1,6,3,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,6,2,4,1,1,4,1,1,1,4,1,1,1,1,4,1,1,2,1,2,3,1,1,4,3,1,3,1,2,6,2,1,5,1,1,3,6,3,1,1,3,1,1,1,1,1,1,1,3,4,1,4,1,1,4,1,1,1,1,2,6,2,,8,2,2,,6,,5,Flora,5,3,4,0,4,4,4,2,,6,6,6,0.0,0.0,1,"MyVegan omega 3 (once per day), MyVegan A-Z multivitamin (once per day), BioKult Advanced Multi-strain Formulation (once per day)"
R_2l9EgCdh0kuuoSt,5,6,1,5,7,3,5,6,1,1,4,3,4,3,4,4,4,4,6,5,5,3,3,2,2,2,3,4,3,2,3,2,2,2,2,4,5,5,4,5,5,4,2,1,2,3,4,4,2,3,5,6,5,2,4,3,1,2,2,1,3,2,2,4,3,3,2,4,4,3,3,3,3,2,2,2,3,3,3,3,2,1,3,3,2,4,4,2,2,3,2,2,1,2,1,2,2,2,2,2,1,3,2,3,3,2,1,4,4,2,1,3,2,2,1,3,2,1,3,2,2,3,3,3,2,3,2,4,2,3,2,,7,1,2,,6,,6,,4,4,3,2,2,3,3,2,,4,4,5,3.0,6.0,2,
R_2mzaUQ18rktr5xT,1,2,1,1,4,2,2,2,3,1,1,1,1,2,1,1,1,4,1,1,2,1,1,1,1,4,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,7,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,4,4,1,3,1,3,1,1,1,1,1,1,3,1,1,2,,3,1,2,,3,olive,1,clover,5,5,3,3,1,2,3,2,,2,1,2,0.0,6.0,1,3x per day
R_2OJYkkImcA2sQfX,3,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,6,7,1,2,1,2,2,2,3,2,1,4,1,3,1,1,2,1,2,3,2,4,5,2,1,1,1,3,1,1,6,1,1,2,1,1,6,5,2,2,3,3,3,2,1,1,1,2,4,4,4,6,4,2,2,1,1,2,1,1,6,2,6,2,1,1,2,1,1,1,1,1,3,3,1,1,2,2,4,1,4,4,2,2,4,1,4,4,4,4,1,1,2,1,2,2,1,3,3,3,4,3,1,4,1,4,1,1,1,4,1,4,4,2,,1,2,2,,3,sunflower,1,,4,3,3,1,1,1,3,2,,3,4,5,1.0,2.0,2,
R_2OPdyObL8Jap5Ci,9,9,9,9,9,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,1,1,1,5,1,1,1,1,1,1,4,6,5,3,3,6,4,7,4,4,1,7,1,1,6,6,1,1,1,1,1,1,1,1,3,7,7,1,8,1,1,1,1,1,1,1,1,1,1,1,2,,1,5,2,,6,,6,,1,1,1,2,3,3,3,2,,0,0,0,0.0,0.0,2,
R_2P6vodWNMy1crmo,4,2,3,1,4,2,2,2,2,2,1,2,2,2,2,2,1,3,5,5,4,2,2,1,1,2,2,1,5,1,3,1,1,2,2,2,1,1,1,4,2,3,1,1,2,2,2,4,1,1,1,1,2,5,2,2,3,1,4,2,2,1,2,1,3,2,2,2,8,3,2,2,4,4,3,3,1,4,3,4,7,1,1,2,2,1,2,1,1,1,1,1,1,4,2,3,2,1,4,1,1,2,1,2,5,2,3,2,4,1,1,3,2,1,1,7,7,4,2,2,4,2,2,2,2,1,1,1,1,3,1,"Kimchi, every day",3,2,2,,3,,1,Lurpak,3,4,3,1,1,1,4,1,Sempio Soy Sauce,7,2,6,1.0,4.0,1,1-3 times per month
R_2PkjEpmMATStdpE,1,1,1,1,3,1,1,1,1,3,1,4,3,3,3,3,1,3,1,1,4,1,4,4,3,4,4,4,4,1,4,1,3,4,4,4,1,4,4,4,1,1,1,1,3,3,3,4,1,1,3,1,1,5,5,5,2,4,4,1,1,1,1,1,4,4,1,2,4,5,1,1,1,1,3,3,1,1,1,4,1,1,1,4,1,1,1,1,1,1,5,4,5,1,1,4,4,1,4,1,1,7,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,3,1,1,4,1,4,1,1,1,1,2,,3,2,1,ReadyBrek,1,,1,,3,4,4,0,4,1,4,2,,1,0,1,2.0,0.0,1,HB HAIR VITAMINS - once a day
R_2Pznjl0RG2nVioe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,2,3,3,2,1,3,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,3,1,1,1,2,6,4,1,2,2,2,1,3,5,6,6,6,1,2,1,1,2,1,2,1,1,1,1,3,2,2,2,4,2,2,3,5,1,5,4,5,5,2,2,3,3,3,3,3,2,4,4,4,3,3,4,1,4,1,2,1,1,2,5,4,2,,8,2,1,"Dorset Cereal, Deliciously Ella, Kelogs",3,olive oil,3,,3,4,4,0,4,4,5,2,,7,5,7,0.0,0.0,1,"Vit D - Better You, once a day
Iron - Boots, once a day
Vit B12 - Protein Works, once a day"
R_2q1K7Zt3XCgb5Hy,3,2,2,1,4,3,1,1,2,2,1,2,3,3,4,1,1,2,2,3,1,1,4,5,3,3,3,2,3,3,4,3,2,3,1,1,1,2,1,5,2,4,1,1,4,1,2,6,1,1,1,1,1,5,2,2,2,1,1,2,1,2,1,1,1,4,3,2,7,4,1,2,1,3,4,1,1,2,1,8,1,1,1,2,1,1,3,1,3,1,2,4,1,4,5,4,1,6,4,3,4,5,1,4,5,4,5,1,1,4,4,4,2,2,2,6,6,1,6,2,6,2,7,1,4,1,3,2,2,1,1,"Blueberries, handful once a day. Cereal bars 2-4 times a week",4,2,1,"Kelloggs Bran flakes, special K red berries, crunchy nut cornflakes",3,sunflower oil,1,,3,4,3,2,2,4,2,2,,5,4,6,2.0,4.0,1,"Holland & Barrett Omega 3  fish oil 1000mg - Once a day
Holland & Barrett Calcium, magnesium and vitamin D - Once a day
Holland & Barrett Vitamin C 1000mg - Once a day"
R_2q2wJ0Ld59eVn5H,2,2,2,1,4,2,4,2,4,1,1,1,1,1,2,2,1,3,3,3,2,2,1,1,2,2,2,1,4,1,3,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,2,4,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,4,4,4,9,5,3,1,1,2,4,1,2,1,1,7,1,1,1,1,1,1,2,1,1,7,1,2,2,2,1,1,1,5,1,1,1,1,1,1,4,4,4,2,4,4,4,4,4,3,3,4,4,4,1,2,5,1,1,1,1,1,5,2,1,1,2,,3,2,2,,3,,6,,5,4,3,4,2,2,5,2,,7,5,5,2.0,7.0,2,
R_2qgTPfwjkfo0dKX,2,2,3,2,3,1,1,1,1,3,1,2,1,1,1,1,1,2,2,1,2,1,4,1,1,1,1,1,1,3,2,1,1,2,1,1,2,1,1,2,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,1,3,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,4,1,3,1,4,2,3,2,2,1,4,1,1,1,2,n/a,7,1,2,n/a,6,n/a,6,n/a,4,4,3,n/a,2,2,4,2,n/a,5,2,6,1.0,1.0,2,n/a
R_2QnDK4tNgsgRCgl,3,3,2,2,5,3,3,3,3,2,2,2,1,3,1,2,1,1,6,6,3,1,2,4,3,3,3,2,2,5,3,4,2,2,3,3,4,1,2,4,4,4,2,3,3,3,3,4,1,1,1,1,1,3,3,2,2,2,2,2,2,1,1,1,2,3,3,3,3,3,6,3,3,1,4,3,1,3,2,6,3,1,1,6,1,3,3,2,2,2,3,3,3,4,4,5,2,2,2,2,3,6,2,1,3,4,4,1,1,1,1,1,2,1,1,4,4,4,4,1,4,1,4,4,4,3,3,1,1,1,2,,3,2,1,Cynamon flavoured cereal (Cini Minins),3,sunflower,1,Stork,4,4,3,1,2,2,4,2,,3,2,5,1.0,4.0,1,Vitamin D (1 a day)
R_2QnXUvAlHRasXm7,2,2,2,1,3,3,3,1,2,1,1,2,1,1,2,1,1,2,3,2,1,1,1,3,2,3,2,2,3,1,4,1,3,3,1,1,2,2,2,5,2,2,1,3,3,1,2,2,3,3,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,3,2,3,3,3,2,2,2,3,3,2,2,2,2,3,4,1,1,3,1,1,1,1,2,4,1,1,2,2,1,2,1,2,2,2,1,2,2,1,3,2,3,1,2,4,2,2,1,1,1,5,5,4,2,2,3,1,3,3,2,2,2,2,1,1,2,,3,2,2,,3,sunflower oil,5,Stork,4,3,2,3,2,2,3,2,,4,4,2,1.0,5.0,2,
R_2qvAai6D5AGfvUP,3,2,3,2,3,4,3,1,4,1,1,2,2,1,1,3,1,4,1,3,1,1,1,4,4,4,4,2,1,1,2,1,1,2,1,1,1,1,3,3,1,4,1,1,4,1,1,6,1,1,1,1,1,4,1,2,4,1,3,1,2,1,2,2,1,1,5,5,5,6,1,1,1,6,6,1,1,4,1,6,1,1,1,2,1,2,2,1,2,1,6,1,6,6,1,1,1,6,1,1,1,1,6,1,5,5,5,1,1,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,2,1,1,3,1,1,2,,1,2,1,Coco pops / multi grain shapes,3,Sunflour,3,,3,4,1,2/3,2,1,1,2,,7,2,7,2.0,7.0,1,"Multi vitamins 
Various brands (including the pregnancy MAX brand) 
Everyday"
R_2QxmUyX5MTBtEF8,3,3,3,3,3,3,3,1,3,1,1,3,2,2,2,1,1,3,2,2,1,1,1,1,1,4,4,3,1,1,1,1,2,3,2,2,2,2,4,5,1,5,1,1,5,1,1,5,1,1,1,1,1,5,5,3,1,1,3,3,1,1,1,1,1,1,1,1,1,5,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,6,1,1,1,6,1,1,1,3,4,1,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,1,2,2,2,2,1,3,1,1,2,Na,1,2,2,Na,3,Sunflour oil,1,Na,3,4,1,2,2,1,1,2,Na,6,2,6,3.0,5.0,2,Na
R_2rvHw8uhbwnQto8,1,1,1,1,3,3,2,1,3,2,1,2,1,2,2,1,1,4,1,1,1,1,3,5,3,5,4,1,2,1,2,1,1,3,1,2,1,1,2,4,1,1,1,1,3,1,1,4,1,1,1,1,1,3,1,2,2,2,2,1,1,1,1,1,3,5,5,3,4,3,1,1,2,1,5,3,1,1,1,3,5,1,1,3,1,1,1,1,1,1,4,2,7,2,1,2,1,3,2,2,1,2,1,1,4,1,3,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,4,1,2,1,3,1,1,2,,3,2,1,"Coco pops
Shreddies
Cinnamon flakes",6,,1,,3,4,3,1,1,2,2,2,,3,1,0,3.0,4.0,2,
R_2s0yqfo7oyqw6cp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,2,1,1,1,1,5,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,7,3,1,1,1,4,4,1,1,1,1,4,7,1,1,1,1,1,1,1,2,6,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,1,1,3,5,4,2,1,2,1,4,2,1,2,1,2,1,4,2,n/a,3,3,1,"Brand: Kellogs , Type : Crunchynut Cornflakes",3,Olive oil,6,n/a,5,4,4,0,4,1,1,2,n/a,5,2,0,0.0,0.0,2,n/a
R_2S1dxtnW08E8wNW,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,3,3,1,4,2,4,2,2,2,1,4,1,3,1,1,2,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,2,1,1,1,2,2,3,1,1,3,1,1,1,1,1,2,4,4,2,6,4,1,2,1,2,4,4,1,4,4,4,6,1,1,2,2,2,4,1,4,1,2,2,1,4,2,4,1,4,2,1,1,2,1,1,2,3,3,1,3,3,1,4,4,4,2,6,6,4,3,2,6,2,6,5,2,2,5,2,6,6,2,,6,2,1,"Cheerios, Special K, Weetabix Minis",3,Olive Oil,1,Flora plant-based,5,4,4,0,4,1,1,1,,5,3,7,2.0,0.0,1,"Iron, 2-3 times per day."
R_2SGHbqzsyBnPrJN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,2,4,3,3,2,1,3,1,3,3,2,2,1,1,1,1,2,3,2,2,1,1,3,1,1,4,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,3,1,1,4,2,3,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,4,6,1,5,1,5,3,1,2,2,1,1,4,3,4,1,2,2,3,3,3,3,1,4,4,4,4,4,4,1,1,1,1,2,2,3,3,4,2,N/A,6,2,1,Shredded wheat,3,Olive,1,FLORA,4,4,4,0,4,3,3,2,N/A,5,2,7,0.0,0.0,2,N/A
R_2SISlHnk8Xm2zZP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,4,2,3,3,3,4,2,2,2,1,3,1,2,2,2,2,3,3,2,5,3,4,2,1,5,1,2,5,1,1,1,1,1,3,3,2,2,1,2,1,1,1,1,2,2,4,4,2,3,6,3,1,1,2,3,2,2,3,3,1,7,2,7,1,1,1,1,1,1,7,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,4,2,1,2,1,1,4,4,2,3,2,4,1,2,3,1,1,1,1,1,4,2,,1,2,2,,3,Sunflower spray,1,,5,4,4,0,4,2,3,2,,3,4,1,0.0,0.0,3,
R_2Sk7ZzvD9YtT3s7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,4,3,1,1,3,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,5,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,4,4,1,1,2,3,3,1,2,2,4,1,4,1,1,1,2,5,2,5,5,5,1,1,2,1,1,1,4,4,1,1,4,2,1,5,3,3,2,2,3,2,1,2,2,1,4,4,3,4,1,4,1,3,3,1,1,3,1,4,5,2,,8,1,2,,3,Sunflower or avocado,5,Flora plant,4,4,4,0,4,2,5,2,,7,1,3,0.0,0.0,1,"Tesco multivitamins + iron once a day, Holland and barratt magnesium 1-3 times per month"
R_2SkuuGwMxgxNm7f,1,5,1,3,1,7,4,4,2,3,1,1,1,3,1,3,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,1,1,3,1,1,1,1,5,3,2,2,1,1,1,1,1,3,1,4,1,1,1,6,2,3,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,3,1,1,1,1,1,1,1,5,7,4,1,5,1,1,3,5,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,5,1,1,1,1,4,4,3,1,1,2,,3,2,2,,3,Sunflower oil,5,Flora,4,4,4,0,1,2,5,2,,3,2,4,0.0,3.0,3,No
R_2SlaR8lLO8QLNQQ,2,2,2,3,2,3,4,1,3,1,1,1,1,3,1,1,1,4,4,4,1,3,1,3,2,1,3,1,3,4,3,3,3,5,4,4,4,4,2,4,3,5,4,3,4,1,1,2,1,1,2,2,3,2,2,4,3,5,5,5,3,3,5,3,4,3,4,4,4,4,2,4,3,5,2,3,4,3,2,3,4,1,1,2,1,4,5,2,4,4,4,3,3,3,5,4,4,4,3,5,1,3,2,2,2,3,2,3,2,2,1,2,3,3,4,4,3,4,5,5,3,4,3,3,3,4,2,2,3,3,2,,2,2,2,,1,,1,,3,3,2,2,1,2,2,2,,3,3,3,1.0,4.0,2,
R_2sSCBs1qWLxHrC5,3,5,4,6,5,6,5,3,6,5,4,5,6,6,6,6,6,4,9,7,5,5,5,7,7,7,6,5,7,7,6,5,6,6,9,9,8,6,4,4,3,6,6,6,6,5,4,5,5,5,5,9,9,9,7,6,7,3,4,5,5,3,7,6,5,6,4,6,5,8,4,5,6,6,8,7,7,7,6,5,4,5,6,6,4,7,6,4,3,8,5,5,7,6,3,4,6,5,7,4,4,8,5,6,7,4,3,6,3,6,4,3,7,4,5,3,7,5,5,6,4,5,6,5,5,4,6,4,6,6,2,,3,3,2,,5,,2,,3,4,3,4,1,2,3,2,,4,5,5,4.0,4.0,2,
R_2sSePKvsEDsxqj7,2,3,3,2,1,2,2,2,2,1,2,2,1,1,2,3,3,1,2,2,3,2,2,1,2,1,3,1,1,2,2,3,1,2,2,2,2,2,1,2,2,1,3,2,1,3,3,3,3,2,2,2,3,2,2,3,4,3,3,1,2,2,2,2,1,3,1,3,2,4,2,4,3,3,2,3,2,3,3,3,2,3,1,2,2,3,4,3,3,2,3,3,2,3,4,2,2,1,1,2,1,2,2,1,1,3,2,1,3,2,3,2,2,2,5,4,4,2,2,3,3,6,6,5,7,6,2,1,1,5,2,,7,1,2,,6,,6,,5,5,2,2,2,3,3,2,,3,4,5,2.0,3.0,2,
R_2tJwiqWi5c8l3AW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,5,1,2,4,4,3,2,1,3,1,3,2,1,3,1,1,1,4,4,4,1,1,2,1,1,4,2,4,1,1,4,1,1,5,4,3,4,4,3,1,1,1,1,1,3,4,4,3,1,4,2,1,1,1,4,4,1,3,2,7,7,1,1,2,1,1,4,1,4,7,5,2,7,6,1,1,1,6,4,2,1,4,2,2,3,1,4,2,1,4,2,1,2,2,1,5,4,1,4,2,5,2,2,2,1,1,1,3,2,2,2,,3,3,1,Kellogs Cocopops,3,Sunflower,1,,3,5,4,0,4,4,4,2,,6,5,5,0.0,0.0,1,Vitamin D and Magnesium
R_2TpzXoD3bqHaTTc,3,2,1,1,3,1,1,1,2,1,1,2,1,2,2,2,1,3,4,4,5,1,4,1,3,4,2,1,3,1,4,1,2,3,1,1,1,2,1,4,1,4,1,1,2,2,1,6,1,6,6,1,1,6,3,1,2,1,2,1,1,1,1,1,1,1,4,1,2,3,1,1,1,2,3,1,1,2,1,7,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,1,3,4,2,1,4,1,1,4,1,4,1,1,3,2,1,1,1,1,4,4,1,1,1,4,1,4,2,1,1,1,2,1,1,2,,3,3,1,Readybrek,6,,1,Stork,4,4,3,1,1,1,4,2,,4,4,4,1.0,1.0,3,
R_2TYklMocH7WKKn2,2,1,1,1,4,2,3,1,2,2,1,1,3,2,2,1,1,1,4,4,3,1,1,1,2,2,1,1,1,2,3,2,2,3,2,1,2,2,2,6,1,2,2,3,2,1,3,3,3,1,1,3,1,6,2,2,2,1,4,1,1,1,1,1,2,4,4,1,1,2,2,3,3,2,2,2,1,2,3,4,4,1,1,2,1,2,3,1,3,4,1,4,4,3,2,3,2,2,3,2,1,3,1,1,4,3,2,1,1,2,1,1,1,1,2,2,3,2,3,1,3,1,3,2,2,2,2,2,1,1,1,"Hummus - normal serving size to dip carrot sticks into, twice / three times a week.",3,1,2,N/A,3,Olive oil,5,Flora,5,4,3,0.5 times a week (so once every fornight),2,5,5,2,N/A,6,2,7,3.0,6.0,1,"Vitamin D, Boots own brand small tablets - on average 3 times a month. Even though they're intended to be taken daily, I'm not very good at implementing them into my daily routines."
R_2uDo0OerZFZjz9W,1,6,1,1,6,5,1,1,1,1,1,1,1,1,1,1,7,7,5,1,6,7,4,6,6,5,6,6,6,6,5,4,5,7,4,4,3,4,3,2,3,5,3,4,4,3,4,4,3,3,4,3,3,3,4,3,2,2,2,2,2,2,3,4,3,2,3,3,3,3,2,3,2,2,3,2,3,4,4,2,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,4,5,4,4,3,3,4,3,4,3,4,3,4,3,4,2,2,3,2,3,2,3,3,1,,1,2,1,Kelloggs,3,Sunflower,1,,4,3,3,1,1,3,3,2,,20,20,20,20.0,10.0,2,
R_2uU36YJKdDidULr,1,2,1,1,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,5,2,1,1,6,1,2,1,1,4,1,3,2,1,3,1,1,1,1,1,2,1,4,1,1,1,1,2,5,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,3,1,2,2,1,2,2,1,4,1,4,1,1,1,1,1,1,4,1,3,1,2,3,1,2,1,1,1,4,2,1,1,2,1,2,4,1,2,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,1,3,1,1,1,1,1,2,1,"Jasmine rice, 2 portions, 2-4 times a week",8,4,1,Curiously cinnamon or chocolate cushions,3,Organic Olive Oil,1,,2,4,3,0.5,2,1,1,2,,3,4,2,0.0,3.0,1,"Asda: Vitamin D, Vitamin C, B12 Complex, Magnesium, Zinc - all one pill try to take once a day"
R_2UVkbyq6OuCqBHD,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,2,1,4,2,1,2,1,4,3,2,1,2,2,4,2,1,3,1,3,4,1,3,4,1,4,1,1,1,1,4,6,4,4,1,1,1,7,6,2,6,1,6,1,1,1,1,1,2,3,6,1,1,3,1,2,1,4,4,1,2,2,1,1,1,1,1,1,1,3,3,1,2,1,1,2,1,5,2,3,1,6,3,1,1,5,1,2,4,6,4,1,1,3,1,1,1,1,1,6,6,6,6,1,5,1,6,2,1,1,2,2,4,4,1,"Sweet potatoes, maybe 2 nights a week",6,1,2,,3,Sunflower or olive oil,1,,2,4,4,0,4,1,2,2,,7,5,6,1.0,0.0,1,Iron tablets ferrous fumarate 1 daily
R_2UWsPK9McO7qcFF,3,2,1,3,4,1,1,1,1,1,1,3,2,2,2,2,1,1,3,5,1,1,3,4,3,3,2,2,4,1,4,2,2,2,2,1,1,6,2,6,1,4,2,1,1,1,5,7,1,5,1,1,1,3,1,3,2,2,1,2,1,2,1,2,3,3,1,1,1,2,6,3,2,4,3,3,1,4,3,1,1,1,1,3,3,1,1,1,1,1,2,1,1,6,6,6,4,6,4,4,4,6,2,5,6,6,6,6,6,6,5,4,4,4,2,7,5,6,7,5,7,3,7,7,4,3,6,5,5,4,2,,3,2,1,Weetabix,3,Sunflower,1,Lurpak,4,4,3,2/3,2,2,5,2,,7,7,7,2.0,3.0,1,200mg iron 3x a day
R_2V29GrjizhjTUsJ,1,1,1,2,3,1,1,1,2,1,1,2,2,2,2,1,1,3,1,4,4,1,4,1,2,4,2,1,3,1,4,1,1,2,1,1,1,2,1,4,1,4,1,1,2,1,1,1,1,4,4,1,1,4,4,1,2,2,2,1,1,1,1,1,1,2,4,4,1,4,1,1,1,3,4,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,3,1,3,3,1,1,5,1,1,5,1,3,1,1,1,1,1,1,1,1,1,4,1,3,1,4,1,4,4,1,1,1,1,1,1,2,,3,3,2,,5,,6,,4,3,3,1,1,1,3,2,,3,3,3,1.0,1.0,1,vitamin D
R_2VeB9SwgXOCc89a,2,3,2,3,9,1,1,1,1,1,1,1,1,1,3,2,1,3,4,4,6,6,2,4,2,3,2,2,3,3,2,2,2,2,2,4,5,5,4,6,4,6,1,4,4,3,4,6,1,1,1,1,1,6,4,3,2,3,3,1,1,1,1,1,1,6,6,4,6,4,4,2,1,1,4,3,1,5,1,6,6,2,6,1,2,1,1,1,1,1,6,6,1,3,2,6,2,4,6,3,2,6,1,1,2,2,1,1,1,1,1,1,1,1,1,6,6,3,6,1,6,4,6,1,1,1,3,1,1,1,2,,3,2,2,,1,,1,,4,3,3,1,2,1,4,2,,5,7,5,2.0,2.0,3,
R_2VmzXznv68imrWh,2,2,2,2,4,2,2,1,3,1,1,2,2,2,2,3,1,4,6,1,4,1,1,1,3,5,3,1,2,1,4,1,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,7,1,1,5,1,1,1,1,1,1,1,3,5,5,5,1,4,1,1,1,4,7,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,4,1,3,2,2,1,1,1,2,1,1,3,1,1,3,1,3,1,1,4,2,1,1,4,1,4,4,4,3,3,3,1,1,4,1,1,1,4,1,1,2,,3,1,2,,3,sunflower,5,stork,3,4,3,1,1,3,3,2,,4,2,4,3.0,7.0,2,
R_2VQ1l0FCKeDFMfP,2,1,1,1,2,1,1,1,3,1,1,2,2,1,1,1,1,2,4,4,1,1,1,5,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,4,1,6,1,1,1,1,5,1,1,1,1,1,1,6,6,1,2,1,1,1,1,1,1,1,4,8,7,7,1,2,4,1,2,1,4,1,1,6,6,6,1,1,1,2,1,1,1,1,1,2,2,1,1,6,5,4,1,1,2,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,6,1,6,2,1,1,1,1,1,1,2,,3,5,1,Cornflakes,6,,1,,5,5,3,0,1,1,1,2,,0,2,2,0.0,1.0,2,
